timestamp,traffic_phase,run,event_type,dpid,src,dst,eth_src,eth_dst,ip_proto,dst_port,predicted_label,true_label,inference_ms,control_latency_ms,mitigated,pkt_rate,flow_count_per_dpid,distinct_ports,distinct_targets,distinct_sources,ryu_cpu_percent
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,,-1,scanning,ddos,0.6938,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,ddos,ddos,0.6938,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,ddos,ddos,0.6938,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,,-1,normal,ddos,0.6938,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,normal,ddos,0.6938,,0,0.0,12,1,1,4,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,0.6938,10.7752,1,648.42,12,1,1,4,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,normal,ddos,0.6938,,0,186.83,12,4,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,0.6938,,0,563.98,12,4,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,0.6938,,0,271.76,12,1,1,4,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,normal,ddos,0.6938,,0,114.9,12,4,4,1,4.0
2026-09-24T15:01:39.288,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,0.6938,,0,536.52,12,1,1,4,4.0
2026-09-24T15:01:39.289,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,6,5101,ddos,ddos,0.6938,11.3265,1,509.55,12,4,4,1,4.0
2026-09-24T15:01:39.300,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,ddos,ddos,1.3384,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:39.300,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,ddos,ddos,1.3384,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:39.300,ddos,2,classify,0000000000000002,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.3384,,0,0.0,6,1,1,4,4.0
2026-09-24T15:01:39.300,ddos,2,classify,0000000000000002,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.3384,,0,654.47,6,1,1,4,4.0
2026-09-24T15:01:39.300,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.3384,,0,188.58,6,4,4,1,4.0
2026-09-24T15:01:39.300,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.3384,,0,37.31,6,4,4,1,4.0
2026-09-24T15:01:39.309,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,1.2584,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:39.309,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,1.2584,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:39.309,ddos,2,classify,0000000000000001,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.2584,,0,0.0,6,1,1,4,4.0
2026-09-24T15:01:39.309,ddos,2,classify,0000000000000001,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.2584,,0,641.99,6,1,1,4,4.0
2026-09-24T15:01:39.309,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.2584,,0,184.98,6,4,4,1,4.0
2026-09-24T15:01:39.309,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.2584,,0,72.21,6,4,4,1,4.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,,-1,scanning,ddos,0.6864,11.6226,1,0.0,12,0,4,1,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,0.6864,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,0.6864,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,,-1,normal,ddos,0.6864,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,0.6864,,0,0.0,12,1,1,4,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,0.6864,,0,0.0,12,1,1,4,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,0.6864,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,normal,ddos,0.6864,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,0.6864,12.1882,1,839.69,12,1,1,4,3.0
2026-09-24T15:01:40.326,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,ddos,ddos,0.6864,,0,839.69,12,4,4,1,3.0
2026-09-24T15:01:40.327,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,0.6864,12.6478,1,840.65,12,1,1,4,3.0
2026-09-24T15:01:40.327,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,6,5101,normal,ddos,0.6864,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:40.337,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,1.2578,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:40.337,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,1.2578,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:40.337,ddos,2,classify,0000000000000002,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.2578,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:40.337,ddos,2,classify,0000000000000002,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.2578,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:40.337,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.2578,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:40.337,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.2578,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:40.346,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,ddos,ddos,1.2314,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:40.346,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,ddos,ddos,1.2314,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:40.346,ddos,2,classify,0000000000000001,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.2314,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:40.346,ddos,2,classify,0000000000000001,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.2314,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:40.346,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.2314,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:40.346,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.2314,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,,-1,normal,ddos,0.7095,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,0.7095,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,0.7095,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,,-1,normal,ddos,0.7095,,0,0.0,12,0,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,0.7095,,0,0.0,12,1,1,4,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,0.7095,,0,0.0,12,1,1,4,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,0.7095,,0,0.0,12,4,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,normal,ddos,0.7095,,0,0.0,12,4,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,0.7095,,0,472.03,12,1,1,4,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,ddos,ddos,0.7095,,0,472.03,12,4,4,1,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,0.7095,,0,461.68,12,1,1,4,4.0
2026-09-24T15:01:41.290,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,6,5101,normal,ddos,0.7095,,0,0.0,12,4,4,1,4.0
2026-09-24T15:01:41.302,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,1.1822,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:41.302,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,1.1822,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:41.302,ddos,2,classify,0000000000000001,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.1822,,0,0.0,6,1,1,4,4.0
2026-09-24T15:01:41.302,ddos,2,classify,0000000000000001,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.1822,,0,0.0,6,1,1,4,4.0
2026-09-24T15:01:41.302,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.1822,,0,0.0,6,4,4,1,4.0
2026-09-24T15:01:41.302,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.1822,,0,0.0,6,4,4,1,4.0
2026-09-24T15:01:41.310,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,ddos,ddos,1.155,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:41.310,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,ddos,ddos,1.155,,0,0.0,6,0,4,1,4.0
2026-09-24T15:01:41.310,ddos,2,classify,0000000000000002,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.155,,0,0.0,6,1,1,4,4.0
2026-09-24T15:01:41.310,ddos,2,classify,0000000000000002,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.155,,0,0.0,6,1,1,4,4.0
2026-09-24T15:01:41.310,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.155,,0,0.0,6,4,4,1,4.0
2026-09-24T15:01:41.310,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.155,,0,0.0,6,4,4,1,4.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,,-1,scanning,ddos,0.6619,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,scanning,ddos,0.6619,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,scanning,ddos,0.6619,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,,-1,normal,ddos,0.6619,,0,0.0,12,0,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,0.6619,,0,0.0,12,1,1,4,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,0.6619,,0,0.0,12,1,1,4,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,0.6619,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,0.6619,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,0.6619,,0,0.0,12,1,1,4,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,ddos,ddos,0.6619,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,0.6619,,0,0.0,12,1,1,4,3.0
2026-09-24T15:01:42.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,6,5101,normal,ddos,0.6619,,0,0.0,12,4,4,1,3.0
2026-09-24T15:01:42.302,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,1.2288,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:42.302,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,1.2288,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:42.302,ddos,2,classify,0000000000000002,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.2288,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:42.302,ddos,2,classify,0000000000000002,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.2288,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:42.302,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.2288,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:42.302,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.2288,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:42.310,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,,-1,normal,ddos,1.1944,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:42.310,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,,-1,normal,ddos,1.1944,,0,0.0,6,0,4,1,3.0
2026-09-24T15:01:42.310,ddos,2,classify,0000000000000001,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.1944,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:42.310,ddos,2,classify,0000000000000001,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.1944,,0,0.0,6,1,1,4,3.0
2026-09-24T15:01:42.310,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.1944,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:42.310,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.1944,,0,0.0,6,4,4,1,3.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,,-1,normal,ddos,0.8489,,0,0.0,9,0,4,1,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,0.8489,,0,0.0,9,1,1,4,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,0.8489,,0,0.0,9,1,1,4,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,0.8489,,0,0.0,9,4,4,1,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,normal,ddos,0.8489,,0,0.0,9,4,4,1,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,0.8489,,0,0.0,9,1,1,4,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,ddos,ddos,0.8489,,0,0.0,9,4,4,1,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,0.8489,,0,0.0,9,1,1,4,4.0
2026-09-24T15:01:43.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.10,00:00:00:00:00:09,00:00:00:00:00:0a,6,5101,normal,ddos,0.8489,,0,0.0,9,4,4,1,4.0
2026-09-24T15:01:43.301,ddos,2,classify,0000000000000001,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.8041,,0,0.0,4,1,1,4,4.0
2026-09-24T15:01:43.301,ddos,2,classify,0000000000000001,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.8041,,0,0.0,4,1,1,4,4.0
2026-09-24T15:01:43.301,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.8041,,0,0.0,4,4,4,1,4.0
2026-09-24T15:01:43.301,ddos,2,classify,0000000000000001,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.8041,,0,0.0,4,4,4,1,4.0
2026-09-24T15:01:43.309,ddos,2,classify,0000000000000002,10.0.0.1,10.0.0.9,00:00:00:00:00:01,00:00:00:00:00:09,6,53,ddos,ddos,1.8218,,0,0.0,4,1,1,4,4.0
2026-09-24T15:01:43.309,ddos,2,classify,0000000000000002,10.0.0.4,10.0.0.9,00:00:00:00:00:04,00:00:00:00:00:09,6,53,ddos,ddos,1.8218,,0,0.0,4,1,1,4,4.0
2026-09-24T15:01:43.309,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.1,00:00:00:00:00:09,00:00:00:00:00:01,6,5102,ddos,ddos,1.8218,,0,0.0,4,4,4,1,4.0
2026-09-24T15:01:43.309,ddos,2,classify,0000000000000002,10.0.0.9,10.0.0.4,00:00:00:00:00:09,00:00:00:00:00:04,6,5100,ddos,ddos,1.8218,,0,0.0,4,4,4,1,4.0
2026-09-24T15:01:44.289,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,2.3622,,0,0.0,3,1,1,4,3.0
2026-09-24T15:01:44.289,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,normal,ddos,2.3622,,0,0.0,3,4,4,1,3.0
2026-09-24T15:01:44.289,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,2.3622,,0,0.0,3,1,1,4,3.0
2026-09-24T15:01:45.291,ddos,2,classify,0000000000000004,10.0.0.12,10.0.0.9,00:00:00:00:00:0c,00:00:00:00:00:09,6,53,ddos,ddos,2.3725,,0,0.0,3,1,1,4,1.0
2026-09-24T15:01:45.291,ddos,2,classify,0000000000000004,10.0.0.9,10.0.0.12,00:00:00:00:00:09,00:00:00:00:00:0c,6,5103,normal,ddos,2.3725,,0,0.0,3,4,4,1,1.0
2026-09-24T15:01:45.291,ddos,2,classify,0000000000000004,10.0.0.10,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:09,6,53,ddos,ddos,2.3725,,0,0.0,3,1,1,4,1.0
2026-09-24T15:01:53.300,spoofing,2,classify,0000000000000002,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,,-1,normal,normal,2.4075,,0,1.28,3,0,1,1,0.0
2026-09-24T15:01:53.300,spoofing,2,classify,0000000000000002,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,,-1,normal,normal,2.4075,,0,0.64,3,0,1,1,0.0
2026-09-24T15:01:53.300,spoofing,2,classify,0000000000000002,10.0.0.1,10.0.0.2,00:00:00:00:00:01,00:00:00:00:00:02,,-1,normal,normal,2.4075,,0,0.64,3,0,1,1,0.0
2026-09-24T15:01:54.301,spoofing,2,classify,0000000000000004,10.0.0.11,10.0.0.16,00:00:00:00:00:0b,00:00:00:00:00:10,,-1,normal,spoofing,1.8879,,0,2.34,4,0,1,1,4.0
2026-09-24T15:01:54.301,spoofing,2,classify,0000000000000004,10.0.0.14,10.0.0.11,00:00:00:00:00:10,00:00:00:00:00:0b,,-1,spoofing,spoofing,1.8879,,0,2.44,4,0,1,1,4.0
2026-09-24T15:01:54.301,spoofing,2,classify,0000000000000004,10.0.0.9,10.0.0.16,00:00:00:00:00:09,00:00:00:00:00:10,,-1,scanning,spoofing,1.8879,,0,3.64,4,0,1,2,4.0
2026-09-24T15:01:54.301,spoofing,2,classify,0000000000000004,10.0.0.14,10.0.0.9,00:00:00:00:00:10,00:00:00:00:00:09,,-1,spoofing,spoofing,1.8879,,0,4.02,4,0,2,1,4.0
2026-09-24T15:01:54.313,spoofing,2,classify,0000000000000005,10.0.0.8,10.0.0.16,00:00:00:00:00:08,00:00:00:00:00:10,,-1,spoofing,spoofing,0.5933,,0,1.96,13,0,1,3,4.0
2026-09-24T15:01:54.313,spoofing,2,classify,0000000000000005,10.0.0.14,10.0.0.8,00:00:00:00:00:10,00:00:00:00:00:08,,-1,spoofing,spoofing,0.5933,,0,2.02,13,0,3,1,4.0
